,area
204,1267.0
205,431.5
206,1835.0
207,1470.5
208,1912.0
209,523.0
210,1311.5
211,3060.5
212,1373.0
213,818.0
214,755.5
215,669.0
216,1109.0
217,834.5
218,1479.5
219,1455.5
220,840.0
221,920.0
222,1030.0
223,907.5
224,452.0
225,666.5
226,1544.0
227,932.0
228,1328.0
229,1206.5
230,842.5
231,2499.5
232,1703.5
233,1083.5
234,1343.5
235,976.5
236,1278.5
237,512.0
238,1441.0
239,1071.5
240,1409.5
241,1168.0
242,1106.5
243,808.0
244,3029.0
245,1076.5
246,900.0
247,558.0
248,1292.5
249,429.0
250,1305.5
251,665.0
252,2287.0
253,2200.5
254,731.5
255,1040.0
256,1091.5
257,1118.0
258,787.5
259,906.5
260,513.5
261,462.5
262,1013.0
263,1394.0
264,1714.5
265,1795.0
266,623.5
267,1593.5
268,1385.0
269,1174.5
270,1074.0
271,738.5
272,407.5
273,1112.5
274,2848.5
275,3390.5
276,1445.0
277,1181.5
278,979.0
279,3593.0
280,2645.0
281,550.5
282,1219.0
283,1389.0
284,1299.5
285,3273.5
286,884.5
287,1391.5
288,1438.0
289,1091.0
290,2132.5
291,1065.5
292,972.0
293,1141.5
294,737.5
295,1236.0
296,862.0
297,1075.0
298,1482.0
299,1100.5
300,970.0
301,1391.5
302,433.5
303,801.0
304,1608.0
305,1224.0
306,1044.0
307,1418.5
308,1171.5
309,1269.0
310,2215.5
311,2021.5
312,634.0
313,2139.0
314,1177.0
315,1695.0
316,3002.5
317,2675.0
318,828.0
319,705.5
320,1645.0
321,1247.0
322,1242.0
323,1287.5
324,967.0
325,1868.0
326,1020.5
327,706.5
328,1281.0
329,929.5
330,558.5
331,585.0
332,1486.5
333,1121.0
334,1333.0
335,748.5
336,1372.5
337,504.5
338,575.0
339,4720.0
340,963.0
341,611.5
342,1233.0
343,534.0
344,1513.5
345,676.5
346,1095.5
347,1487.0
348,762.5
349,1350.5
350,1301.0
351,1016.0
352,898.0
353,1296.0
354,1216.0
355,734.0
356,1375.5
357,812.0
358,722.5
359,858.5
360,790.5
361,707.0
362,1493.0
363,1192.0
364,2174.5
365,2122.0
366,2544.5
367,733.0
368,620.0
369,648.5
370,1021.5
371,1273.0
372,926.0
373,1275.0
374,1044.5
375,1153.0
376,1330.5
377,1389.0
378,867.5
379,734.0
380,444.0
381,1665.5
382,1433.5
383,1291.0
384,1440.0
385,490.5
386,2174.5
387,1820.0
388,1392.0
389,1203.5
390,1803.0
391,1245.0
392,684.5
393,535.0
394,835.5
395,1220.0
396,1152.0
397,1427.5
398,958.5
399,1182.5
400,683.5
401,1477.0
402,652.5
403,1390.0
404,1695.0
405,2250.0
406,1443.5
407,1472.5
408,821.5
409,1412.0
410,438.0
411,2681.5
412,1105.5
413,1484.5
414,772.5
415,940.0
416,648.5
417,767.0
418,2555.0
419,1348.0
420,2335.0
421,2246.5
422,870.5
423,777.0
424,1356.5
425,847.5
426,962.0
427,917.0
428,1348.0
429,705.5
430,452.5
431,1277.5
432,897.5
433,989.5
434,1424.0
435,477.5
436,1074.0
437,937.0
438,631.5
439,1296.5
440,1198.5
441,1569.5
442,802.5
443,1143.5
444,1590.0
445,1243.5
446,1456.0
447,1450.0
448,898.5
449,904.0
450,1119.5
451,1015.5
452,1459.0
453,911.0
454,661.5
455,1313.5
456,1189.5
457,941.0
458,964.5
459,1315.5
460,1703.5
461,1012.0
462,1465.5
463,1394.5
464,458.0
465,2506.5
466,805.0
467,1732.5
468,519.0
469,1331.5
470,765.5
471,1513.5
472,1034.0
473,609.5
474,484.5
475,1231.0
476,1411.5
477,859.0
478,692.5
479,1769.5
480,1228.5
481,756.5
482,1332.5
483,2605.5
484,384.5
485,1656.0
486,2155.0
487,403.5
488,1318.5
489,1119.5
490,961.0
491,1385.0
492,1207.5
493,917.0
494,1340.0
495,686.5
496,902.0
497,1361.0
498,726.5
499,1209.5
500,1367.0
501,1631.0
502,1472.0
503,1120.5
504,1110.0
505,1257.5
506,1488.0
507,488.0
508,920.0
509,1001.5
510,1371.5
511,952.0
512,1018.5
513,1618.5
514,1734.0
515,1646.5
516,1500.5
517,1363.5
518,403.0
519,1540.0
520,986.5
521,978.5
522,1447.5
523,1036.0
524,1143.5
525,1633.0
526,599.0
527,869.0
528,1267.5
529,393.5
530,1043.0
531,895.0
532,1190.5
533,835.0
534,1144.5
535,832.5
536,795.5
537,1069.0
538,745.5
539,943.5
540,762.0
541,1275.0
542,1540.0
543,464.0
544,542.0
545,1850.5
546,1356.5
547,1650.5
548,1261.5
549,1415.0
550,1633.5
551,429.0
552,1446.5
553,659.5
554,598.5
555,1065.5
556,1525.5
557,1386.5
558,2632.5
559,534.5
560,1636.5
561,1333.5
562,402.5
563,945.5
564,759.0
565,1201.0
566,3319.0
567,1021.0
568,1797.0
569,932.0
570,621.0
571,868.0
572,675.0
573,1524.5
574,546.5
575,603.0
576,1312.0
577,2371.0
578,1249.0
579,724.5
580,1231.0
581,1386.5
582,768.0
583,607.5
584,720.0
585,1542.0
586,1475.5
587,944.5
588,482.0
589,1580.0
590,1836.0
591,777.5
592,613.0
593,1460.0
594,1131.5
595,1340.5
596,1529.5
597,734.5
598,1447.0
599,889.5
600,961.5
601,883.0
602,938.0
603,628.5
604,846.0
605,765.5
606,1149.0
607,457.5
608,935.0
609,1020.0
610,1708.5
611,450.0
612,1518.5
613,1577.5
614,1002.5
615,997.0
616,939.0
617,1934.5
618,1644.5
619,1644.0
620,929.5
621,1109.5
622,1505.0
623,900.5
624,1348.0
625,583.5
626,1638.0
627,1302.0
628,1656.0
629,1339.0
630,1470.0
631,1021.0
632,719.0
633,1865.5
634,1645.5
635,1175.0
636,1361.5
637,1455.0
638,1526.0
639,731.5
640,1376.0
641,863.0
642,1343.5
643,3706.5
644,858.5
645,1440.0
646,1307.5
647,701.0
648,909.0
649,1161.5
650,659.0
651,1393.5
652,1411.5
653,949.0
654,909.0
655,906.0
656,1451.5
657,552.5
658,560.5
659,1153.5
660,1378.5
661,513.5
662,937.0
663,1242.0
664,2208.5
665,902.0
666,1020.0
667,1097.0
668,1047.0
669,762.0
670,1827.5
671,1047.5
672,2510.0
673,681.0
674,1293.5
675,953.0
676,1217.5
677,564.5
678,711.5
679,1379.0
680,779.0
681,1392.5
682,1171.0
683,1016.0
684,2228.0
685,879.5
686,1253.0
687,818.0
688,1463.0
689,1588.0
690,493.0
691,1111.0
692,1287.0
693,961.5
694,984.5
695,1021.5
696,1192.5
697,1086.0
698,628.5
699,1830.0
700,1441.5
701,2262.5
702,1161.0
703,1087.5
704,862.0
705,984.5
706,582.0
707,1089.0
708,1119.5
709,1489.5
710,1860.0
711,751.0
712,897.5
713,2150.5
714,1643.5
715,1202.5
716,1482.5
717,619.5
718,664.5
719,877.0
720,1655.0
721,605.0
722,1229.0
