,area
197,1737.5
198,3204.5
199,3817.0
200,1597.5
201,2565.5
202,2277.5
203,1885.5
204,2349.5
205,980.0
206,1044.5
207,3175.5
208,2848.0
209,1698.0
210,1335.0
211,1691.0
212,2713.5
213,1220.0
214,3165.5
215,1931.0
216,2775.0
217,1556.0
218,667.5
219,1605.5
220,1514.5
221,2278.5
222,802.5
223,1759.0
224,3047.0
225,2855.5
226,2089.0
227,3751.5
228,1446.0
229,1346.5
230,2436.5
231,2124.5
232,1803.5
233,2242.0
234,1966.0
235,1952.0
236,3253.0
237,1816.5
238,2857.0
239,3124.5
240,1362.5
241,1917.0
242,3214.0
243,2704.5
244,717.0
245,1469.5
246,3015.0
247,1971.0
248,1129.0
249,1036.0
250,1954.0
251,1136.5
252,3533.0
253,2616.5
254,4826.0
255,2880.5
256,3272.5
257,913.5
258,2484.0
259,3236.5
260,3151.5
261,972.0
262,3177.0
263,1811.0
264,2589.5
265,1820.0
266,2284.5
267,1151.5
268,2564.0
269,2734.0
270,1184.0
271,2730.5
272,2859.5
273,1758.5
274,1564.5
275,6211.0
276,2249.5
277,2934.0
278,1690.5
279,1964.5
280,1959.5
281,3226.0
282,1880.5
283,1539.5
284,2400.0
285,2665.5
286,5632.0
287,1292.5
288,2451.0
289,3223.0
290,1370.0
291,1642.5
292,1370.5
293,3509.0
294,3006.0
295,2438.0
296,1918.5
297,1404.5
298,2324.0
299,3648.5
300,2107.0
301,4489.0
302,3055.5
303,2485.0
304,2070.5
305,1482.0
306,2185.5
307,3641.5
308,1074.0
309,2775.0
310,986.0
311,1329.5
312,3118.5
313,2211.0
314,2815.0
315,1885.0
316,2990.0
317,2887.5
318,1017.0
319,2528.5
320,1129.5
321,2481.5
322,2418.5
323,1385.5
324,2697.0
325,3661.0
326,2296.5
327,1773.0
328,2039.5
329,2516.5
330,1856.5
331,1688.5
332,3083.0
333,1272.5
334,1600.5
335,1437.5
336,2142.0
337,1347.5
338,995.0
339,2564.0
340,1868.5
341,2003.0
342,939.5
343,750.0
344,690.5
345,2117.0
346,2706.0
347,1768.0
348,11226.5
349,2109.0
350,2022.0
351,2389.0
352,5535.5
353,4221.0
354,2190.0
355,1859.5
356,3337.0
357,2083.0
358,2989.0
359,2926.5
360,1372.0
361,3234.0
362,1344.0
363,1479.5
364,1685.5
365,2267.5
366,1830.5
367,1786.5
368,2847.5
369,2233.5
370,2781.0
371,3372.0
372,2468.0
373,838.0
374,2362.5
375,1241.0
376,1758.0
377,2872.0
378,2020.0
379,836.5
380,1669.0
381,3141.0
382,2802.0
383,1491.0
384,2307.0
385,2576.0
386,1754.0
387,1695.5
388,3784.0
389,2177.0
390,2265.5
391,2774.5
392,4046.0
393,2488.0
394,1218.5
395,1652.5
396,3612.0
397,2307.5
398,1236.0
399,3066.5
400,1104.0
401,3100.5
402,2249.0
403,2909.5
404,2108.5
405,710.0
406,1011.0
407,4615.5
408,2894.0
409,1349.5
410,1334.5
411,2838.0
412,3248.5
413,2753.5
414,3433.5
415,2261.5
416,3238.0
417,2884.0
418,2345.5
419,2036.5
420,1501.5
421,1874.0
422,2430.0
423,2554.0
424,2000.0
425,935.0
426,2907.0
427,5100.0
428,1696.5
429,3478.5
430,1522.0
431,1014.0
432,2139.0
433,3071.5
434,962.0
435,3689.5
436,3869.5
437,1434.0
438,1376.5
439,631.5
440,2297.0
441,2794.5
442,2486.5
443,1104.5
444,893.5
445,2056.5
446,2089.5
447,1619.0
448,2036.5
449,2933.0
450,1555.5
451,2762.0
452,3141.5
453,2050.0
454,3060.0
455,1697.0
456,2924.0
457,2715.0
458,2344.0
459,3559.0
460,1717.0
461,2348.5
462,3600.5
463,1788.5
464,2097.0
465,1294.5
466,2179.0
467,2057.0
468,1346.0
469,3655.0
470,2086.0
471,3252.5
472,1472.5
473,2980.5
474,2706.5
475,2581.5
476,1868.5
477,2432.0
478,2952.0
479,2091.0
480,2835.5
481,3327.0
482,1335.0
483,883.0
484,2565.5
485,1265.5
486,1934.5
487,1246.5
488,1934.0
489,3469.0
490,2726.0
491,2372.0
492,1128.0
493,1382.0
494,2217.5
495,1471.5
496,3596.5
497,1833.0
498,3155.0
499,2012.5
500,2237.0
501,1348.5
502,1880.0
503,3101.5
504,1903.5
505,2145.5
506,3376.5
507,1851.5
508,1725.0
509,1463.0
510,2637.0
511,2758.0
512,1802.5
513,3649.5
514,1965.0
515,3028.0
516,1379.5
517,2738.5
518,1869.0
519,3142.0
520,2447.5
521,2525.0
522,1374.5
523,1100.0
524,1953.5
525,1780.0
526,2852.5
527,1926.0
528,2600.0
529,2115.5
530,1230.0
531,889.5
532,1041.5
533,1679.0
534,1386.5
535,2991.5
536,1516.0
537,1820.0
538,1154.0
539,2096.5
540,3050.5
541,6075.5
542,882.0
543,1909.0
544,2676.5
545,2050.0
546,2395.5
547,1492.0
548,3223.0
549,2904.5
550,1217.5
551,3377.0
552,1302.5
553,2923.0
554,2522.5
555,2736.0
556,2256.0
557,1483.0
558,2255.0
559,3389.5
560,1904.5
561,2970.0
562,3389.5
563,3030.0
564,1044.0
565,1686.0
566,3178.0
567,2157.0
568,3057.5
569,1257.0
570,1916.5
571,1863.0
572,1383.5
573,4204.0
574,3037.0
575,1569.0
576,3249.0
577,1947.0
578,1752.5
579,1235.5
580,6580.0
581,3303.0
582,2045.5
583,1151.5
584,3321.5
585,1644.0
586,3096.0
587,1681.5
588,1305.0
589,2882.0
590,2510.5
591,1344.5
592,2967.5
593,1559.0
594,2232.5
595,1973.0
596,2767.5
597,2894.0
598,1871.0
599,1142.0
600,2874.0
601,1179.5
602,3407.0
603,1664.0
604,3035.5
605,3151.0
606,3505.5
607,1184.0
608,1475.0
609,2999.5
610,2757.0
611,2904.5
612,2224.5
613,886.5
614,1186.5
615,1924.0
616,2870.5
617,1143.0
618,3782.5
619,1777.0
620,1660.0
621,1206.5
622,1035.5
623,3347.0
624,2699.5
625,3205.5
626,1331.5
627,2393.5
628,3318.5
629,1091.0
630,3200.5
631,1886.0
632,1518.5
633,2264.5
634,2021.5
635,1657.0
636,2587.0
637,3527.0
638,3243.5
639,1428.5
640,993.5
641,1292.0
642,784.5
643,1643.0
644,1744.0
645,3063.0
646,2562.0
647,1008.5
648,3466.5
649,1331.5
650,2273.0
651,3473.0
652,3045.5
653,3231.0
654,1809.0
655,2265.5
656,2521.5
657,1192.5
658,918.5
659,2251.0
660,2107.5
661,1492.0
662,3746.0
663,2706.5
664,1956.5
665,2018.0
666,3131.0
667,1447.5
668,1686.5
669,1953.0
670,3277.5
671,1715.0
672,3452.0
673,3458.0
674,2324.5
675,5106.5
676,2372.0
677,2765.5
678,1432.0
679,1634.5
680,3277.0
681,2158.0
682,2693.5
683,1366.5
684,2806.0
685,3388.5
686,3355.0
687,2146.5
688,1051.5
689,1649.0
690,1711.0
691,1756.0
692,3048.5
693,1519.0
694,1676.0
695,1811.0
696,2696.5
697,3919.5
698,2895.5
699,2809.0
700,2990.5
701,3708.0
702,1239.0
703,2547.5
704,1132.0
705,2877.5
706,2915.0
707,2195.5
708,4012.5
709,1432.0
710,3130.0
711,1446.0
712,3802.0
713,3134.0
714,3232.5
715,1259.5
716,3579.0
717,1818.0
718,422.0
719,1301.5
720,2351.0
721,3337.5
722,6997.0
723,2037.5
724,2277.0
725,1472.5
726,3379.0
727,1838.5
728,1010.0
729,3383.5
730,2192.0
731,1356.0
732,3065.5
733,128.0
734,2018.5
735,414.5
736,1129.0
