,area
292,1983.0
293,1975.0
294,1713.5
295,1928.5
296,1277.0
297,1610.5
298,1322.0
299,1223.5
300,1474.0
301,1112.0
302,643.5
303,2224.5
304,954.5
305,2099.0
306,2551.5
307,1019.5
308,1228.5
309,1343.0
310,1784.5
311,2128.5
312,1858.5
313,1993.0
314,3013.5
315,1849.0
316,1462.5
317,2802.5
318,966.0
319,1026.0
320,497.0
321,1727.5
322,1718.0
323,3516.5
324,1535.0
325,1005.5
326,1489.0
327,1506.5
328,1419.0
329,1332.0
330,1757.0
331,1253.5
332,988.5
333,1212.5
334,2179.0
335,2395.0
336,1475.5
337,1108.5
338,1284.5
339,2491.5
340,1522.0
341,1262.0
342,1328.5
343,1560.5
344,1708.5
345,1285.0
346,1097.5
347,1318.5
348,2253.0
349,1289.0
350,1638.0
351,2841.0
352,1867.0
353,1521.5
354,1169.0
355,1029.5
356,1158.0
357,857.5
358,1128.5
359,1580.0
360,2242.5
361,1963.5
362,2103.0
363,1139.5
364,1360.0
365,1333.0
366,1175.5
367,715.0
368,1273.5
369,1307.0
370,2297.0
371,1903.0
372,1305.5
373,1588.0
374,967.5
375,1000.5
376,1995.0
377,1379.0
378,1731.5
379,1206.0
380,1125.0
381,1965.0
382,978.5
383,883.0
384,1308.0
385,1173.0
386,983.5
387,1123.0
388,1069.5
389,1081.0
390,1373.5
391,1404.5
392,794.5
393,1149.5
394,1861.0
395,1801.0
396,1145.5
397,936.5
398,2025.0
399,2014.5
400,1114.5
401,823.0
402,1280.0
403,3288.0
404,1435.5
405,1037.5
406,1406.5
407,1441.0
408,1433.0
409,1938.0
410,1416.0
411,971.5
412,792.5
413,1064.5
414,1745.0
415,1544.0
416,1165.0
417,909.5
418,2598.0
419,894.0
420,868.5
421,1331.0
422,2008.5
423,1895.5
424,1653.5
425,1090.5
426,1522.0
427,717.5
428,1810.5
429,944.0
430,1374.0
431,1414.5
432,920.5
433,1606.5
434,881.0
435,790.5
436,1303.0
437,1728.0
438,1169.0
439,1029.5
440,643.0
441,1381.0
442,6361.5
443,1547.5
444,1286.0
445,1694.5
446,1524.0
447,1721.0
448,1915.5
449,1584.5
450,2878.0
451,1757.5
452,986.0
453,2176.5
454,2199.5
455,1418.0
456,1574.5
457,910.5
458,2307.5
459,1269.0
460,1435.5
461,1203.0
462,1229.0
463,1400.0
464,1440.5
465,2162.0
466,1426.0
467,1858.5
468,1221.0
469,1310.0
470,1046.5
471,743.0
472,2394.0
473,1721.5
474,1752.0
475,1540.0
476,1092.0
477,969.0
478,2258.0
479,1831.5
480,1367.5
481,1829.0
482,1313.0
483,1237.0
484,1232.0
485,3256.0
486,1318.0
487,1634.0
488,1443.5
489,1460.5
490,1120.0
491,1328.0
492,980.0
493,2621.5
494,1566.0
495,1357.5
496,1350.5
497,1537.0
498,668.0
499,1270.0
500,1048.0
501,2698.0
502,2143.5
503,2050.0
504,2153.0
505,1384.5
506,2219.5
507,1683.5
508,1574.5
509,907.5
510,1375.0
511,1044.0
512,1310.0
513,986.5
514,1138.5
515,1052.0
516,2235.0
517,887.0
518,1213.0
519,1432.5
520,1842.0
521,1633.5
522,1525.5
523,827.5
524,1325.5
525,1187.0
526,772.0
527,1832.5
528,1028.5
529,1587.5
530,923.5
531,2961.5
532,1935.0
533,864.5
534,1218.0
535,1538.5
536,1681.0
537,1145.5
538,1273.0
539,1364.0
540,1670.5
541,1507.5
542,3658.0
543,979.5
544,2631.0
545,1175.0
546,852.5
547,2376.5
548,944.0
549,1973.0
550,841.0
551,1880.5
552,2154.5
553,4280.5
554,1399.0
555,1415.0
556,1834.0
557,1983.5
558,1361.5
559,1702.0
560,1909.0
561,1556.0
562,1109.5
563,1435.0
564,1347.0
565,1412.5
566,1201.0
567,2095.5
568,1700.5
569,802.5
570,2168.0
571,1571.5
572,1008.0
573,1775.0
574,1236.5
575,1806.0
576,1063.5
577,2070.0
578,1992.5
579,1410.0
580,1561.5
581,1706.0
582,1224.0
583,687.5
584,1083.0
585,840.0
586,2140.0
587,3651.5
588,985.5
589,2153.5
590,1755.5
591,991.0
592,454.0
593,1498.0
594,2476.5
595,1928.5
596,1727.5
597,1244.5
598,1500.5
599,1705.0
600,1923.5
601,1561.5
602,1992.0
603,1078.0
604,2253.0
605,1615.5
606,1279.0
607,1411.5
608,1668.5
609,1362.0
610,1117.0
611,1937.5
612,1397.5
613,925.0
614,1216.0
615,2166.0
616,1845.5
617,825.0
618,2240.5
619,1996.5
620,1234.5
621,1501.0
622,1175.0
623,1295.5
624,1691.5
625,1045.0
626,2395.5
627,1335.5
628,1511.0
629,1732.0
630,1133.5
631,1674.5
632,1615.5
633,1483.0
634,1596.0
635,927.0
636,3064.0
637,1388.5
638,1487.5
639,983.0
640,2403.0
641,1486.0
642,2352.0
643,1721.0
644,1074.5
645,966.5
646,1514.5
647,1813.0
648,1118.0
649,2333.0
650,1933.0
651,1968.5
652,1868.5
653,1310.5
654,1937.5
655,1326.0
656,1984.5
657,1325.5
658,978.5
659,2596.0
660,1033.0
661,1555.0
662,3161.0
663,1472.5
664,1550.5
665,1943.0
666,1830.0
667,1084.0
668,1592.0
669,2255.0
670,1429.0
671,2050.0
672,1136.5
673,2040.0
674,1341.5
675,1774.0
676,2433.0
677,863.0
678,1772.5
679,2197.5
680,1227.5
681,1162.0
682,2703.0
683,661.5
684,1070.0
685,1216.0
686,1515.0
687,904.0
688,1083.5
689,1626.0
690,1045.5
691,1902.0
692,1402.0
693,1712.0
694,2689.0
695,2174.0
696,1161.0
697,1317.5
698,2084.5
699,2839.5
700,1035.5
701,2462.0
702,2187.0
703,2008.0
704,2081.5
705,1856.5
706,1793.5
707,945.0
708,1218.0
709,2009.0
710,2530.0
711,1534.5
712,1827.5
713,1856.0
714,1534.0
715,1646.0
716,925.5
717,1460.0
718,1865.5
719,1664.0
720,2048.5
721,1845.5
722,2075.5
723,861.5
724,1273.5
725,2441.0
726,1948.5
727,2592.5
728,2750.5
729,1800.0
730,1909.0
731,2039.5
732,2727.0
733,2010.0
734,2798.5
735,1420.0
736,1216.0
737,2068.0
738,1101.0
739,2669.5
740,1860.5
741,1644.5
742,2778.5
743,1613.0
744,1719.0
745,1371.0
