,area
224,2258.0
225,3390.0
226,1151.0
227,1337.0
228,7588.5
229,4494.0
230,4549.0
231,2328.5
232,4701.5
233,6226.5
234,2097.5
235,2238.0
236,1639.0
237,3351.5
238,2566.5
239,785.0
240,3193.0
241,4117.5
242,2781.0
243,1976.5
244,4319.5
245,1768.0
246,1442.0
247,2946.5
248,1993.5
249,1474.0
250,751.5
251,3955.0
252,2230.0
253,1970.5
254,2107.0
255,2094.0
256,1288.0
257,2292.0
258,1458.5
259,1876.0
260,5723.5
261,1545.5
262,4611.5
263,3284.0
264,1499.0
265,1764.5
266,1684.5
267,2685.5
268,2750.0
269,6641.5
270,1224.0
271,2258.0
272,3516.5
273,3677.0
274,2526.0
275,5292.0
276,1587.5
277,2073.5
278,741.0
279,2214.5
280,3112.5
281,2312.0
282,2715.5
283,2139.5
284,7297.0
285,1125.5
286,1243.5
287,7870.5
288,1279.0
289,2460.0
290,4917.5
291,1066.5
292,1633.0
293,1166.5
294,4013.0
295,1328.5
296,1341.0
297,2669.0
298,1183.5
299,2501.0
300,2463.0
301,3551.5
302,3646.5
303,3558.0
304,2719.0
305,4755.5
306,1214.5
307,3387.5
308,705.5
309,2313.0
310,1596.0
311,2788.0
312,2250.0
313,3261.0
314,6713.5
315,1574.0
316,994.0
317,2458.0
318,1315.5
319,2629.5
320,1616.0
321,1346.5
322,3848.0
323,2049.5
324,1498.0
325,2435.5
326,1888.0
327,1699.5
328,1219.5
329,2006.5
330,2117.5
331,1525.5
332,1342.0
333,3832.0
334,2550.5
335,3444.5
336,2113.5
337,5747.0
338,2783.0
339,2339.5
340,1661.5
341,4214.0
342,2440.0
343,1422.5
344,1508.5
345,3567.5
346,2164.5
347,2438.5
348,2517.0
349,1894.0
350,2049.0
351,3493.0
352,2421.0
353,1752.5
354,3981.0
355,1209.5
356,7101.0
357,3661.0
358,1493.5
359,3882.5
360,954.5
361,3845.5
362,1737.0
363,1621.5
364,900.0
365,3448.0
366,3180.5
367,1822.5
368,2021.5
369,1898.0
370,2178.5
371,2249.5
372,670.0
373,8940.0
374,3455.0
375,2045.0
376,1234.0
377,1889.5
378,2070.5
379,1696.0
380,3420.5
381,1674.0
382,1960.5
383,8726.0
384,2163.0
385,1621.5
386,8432.5
387,4704.5
388,3278.5
389,2035.5
390,2546.0
391,1761.5
392,3736.5
393,1576.5
394,1684.0
395,3812.0
396,3739.5
397,4172.5
398,1643.0
399,3730.5
400,4160.5
401,2114.5
402,2407.5
403,2013.5
404,2748.5
405,1589.0
406,5700.5
407,6345.5
408,1860.0
409,7284.5
410,1589.0
411,1910.0
412,1862.5
413,1756.0
414,2036.5
415,2881.5
416,1108.0
417,2024.5
418,3919.0
419,1638.5
420,2061.5
421,3287.0
422,1380.5
423,7662.5
424,2732.0
425,1192.0
426,9368.0
427,2469.5
428,906.0
429,1397.0
430,491.0
431,3327.5
432,1811.5
433,1899.5
434,5504.0
435,1779.5
436,3968.5
437,1366.5
438,951.0
439,2636.0
440,1538.0
441,1537.0
442,2485.5
443,3393.0
444,4247.0
445,1688.5
446,4051.0
447,2848.0
448,7036.0
449,4383.0
450,3453.0
451,1154.0
452,1304.0
453,2101.5
454,729.0
455,1971.0
456,2033.0
457,1726.5
458,1577.5
459,2048.5
460,1242.0
461,3343.0
462,1968.5
463,3150.0
464,2044.0
465,12490.0
466,1685.0
467,1737.0
468,1592.0
469,2105.0
470,2036.5
471,2611.5
472,1606.5
473,11147.0
474,1888.0
475,3873.0
476,606.5
477,2052.5
478,1627.0
479,1221.5
480,2682.5
481,5908.0
482,1156.5
483,2100.5
484,1357.0
485,1877.5
486,2010.0
487,2822.5
488,1339.5
489,1699.5
490,1978.0
491,2703.5
492,1574.5
493,1025.0
494,3401.5
495,1543.0
496,2518.0
497,1993.5
498,3316.5
499,3653.0
500,4256.5
501,2485.5
502,3654.5
503,1774.0
504,1237.5
505,1137.0
506,2896.0
507,1571.5
508,3086.0
509,7423.0
510,3398.5
511,4561.0
512,3673.5
513,3723.0
514,5681.5
515,3164.0
516,2677.0
517,2094.5
518,5074.5
519,3467.5
520,6723.0
521,1574.5
522,1844.5
523,2129.5
524,869.0
525,1427.5
526,6043.5
527,3594.5
528,1885.5
529,2852.0
530,2764.0
531,1434.5
532,2008.5
533,2603.0
534,2030.5
535,1668.5
536,1133.0
537,3749.5
538,2908.0
539,1552.0
540,2188.0
541,2911.5
542,1931.5
543,2279.5
544,1442.5
545,1430.0
546,1671.5
547,1713.0
548,1989.5
549,1620.0
550,3140.0
551,4896.5
552,2703.5
553,3892.5
554,1909.5
555,1837.5
556,798.0
557,570.0
558,2221.0
559,3959.5
560,3326.5
561,2155.5
562,1826.5
563,3115.5
564,949.0
565,1637.5
566,1656.0
567,1935.5
568,1883.5
569,1496.5
570,1051.5
571,2732.0
572,1636.5
573,2786.5
574,2708.0
575,2093.5
576,8822.0
577,2893.0
578,1704.0
579,3937.5
580,3642.5
581,1864.0
582,2913.5
583,3316.5
584,3138.0
585,2866.5
586,2301.0
587,2586.0
588,1971.5
589,2378.5
590,2546.0
591,1203.5
592,1871.0
593,7191.0
594,3026.0
595,3589.5
596,1384.0
597,1595.5
598,3335.5
599,1443.0
600,462.5
601,2898.5
602,1744.5
603,1630.5
604,1492.5
605,1056.5
606,3538.5
607,1468.5
608,964.0
609,1295.5
610,3327.5
611,1363.5
612,2247.5
613,2044.5
614,1838.0
615,4817.0
616,1790.0
617,3141.5
618,4573.0
619,2685.5
620,2880.0
621,2028.5
622,3902.5
623,1627.0
624,2502.0
625,3982.5
626,1564.5
627,2775.5
628,7077.5
629,1022.0
630,1235.0
631,3301.5
632,3363.0
633,3475.0
634,2211.0
635,3349.5
636,3548.5
637,949.5
638,3433.5
639,1011.5
640,4391.0
641,1236.0
642,1877.5
643,2157.5
644,1947.5
645,5334.0
646,1225.0
647,1514.0
648,744.5
649,595.0
650,1535.5
651,1994.5
652,2432.0
653,1488.0
654,1276.5
655,3276.0
656,1520.5
657,1869.0
658,863.5
659,3212.0
660,2299.5
661,1829.0
662,2297.0
663,1485.0
664,1495.0
665,2041.0
666,2433.5
667,1640.0
668,2284.0
669,1453.5
670,3198.0
671,2056.5
672,1541.0
673,1381.5
674,3145.5
675,950.5
676,1568.5
677,3875.0
678,5924.5
679,1904.0
680,2835.0
681,6629.0
682,851.0
683,1664.0
684,2194.5
685,3537.5
686,1688.5
687,3036.0
688,2084.0
689,2768.0
690,2198.0
691,3629.5
692,3069.0
693,1813.5
694,1397.0
695,1773.5
696,1342.5
697,937.0
698,1153.5
699,2773.5
700,1140.5
701,1392.0
702,1427.0
703,3339.0
704,1153.5
705,1021.0
706,1128.5
707,2095.5
708,834.5
709,3049.5
710,1337.5
711,2806.5
712,1955.0
713,3624.0
714,1969.0
715,1385.5
716,732.5
717,835.5
718,0.0
719,1431.5
720,361.5
721,2012.5
722,516.5
723,1841.0
724,164.5
725,415.0
