,area
183,2353.0
184,2243.0
185,3035.5
186,1889.0
187,4407.5
188,3145.5
189,938.0
190,2464.5
191,1816.0
192,1785.5
193,2526.5
194,2076.5
195,6835.0
196,2405.5
197,2268.5
198,2264.0
199,2092.0
200,2000.0
201,3419.5
202,2428.5
203,4433.0
204,2049.0
205,1919.5
206,1314.0
207,2358.5
208,1914.5
209,1619.0
210,3135.0
211,1681.5
212,1641.0
213,2221.0
214,3823.5
215,2220.0
216,2084.5
217,1999.0
218,5123.0
219,2286.5
220,776.0
221,2262.0
222,2568.0
223,2434.5
224,2537.0
225,4092.5
226,1376.0
227,2534.5
228,2118.5
229,2217.5
230,1972.0
231,2001.0
232,1082.5
233,1351.5
234,3650.0
235,2159.0
236,2586.5
237,1967.0
238,2390.0
239,4564.0
240,2095.5
241,1798.5
242,5190.0
243,2755.5
244,2115.5
245,4695.0
246,1944.0
247,2559.5
248,916.5
249,1347.0
250,4891.0
251,1946.0
252,2279.0
253,2224.0
254,2550.0
255,1213.0
256,986.0
257,2647.5
258,1914.0
259,1662.0
260,4593.5
261,1221.5
262,3436.0
263,1473.5
264,2017.5
265,2847.0
266,2507.5
267,1260.5
268,2331.5
269,2686.0
270,2701.5
271,1778.5
272,1937.0
273,1650.5
274,1916.5
275,2561.5
276,2344.0
277,1862.5
278,2086.5
279,2593.5
280,2209.5
281,6497.0
282,2175.0
283,2550.0
284,2263.5
285,3850.0
286,4428.0
287,2038.5
288,1646.0
289,2163.0
290,1723.0
291,2360.5
292,3207.5
293,2271.5
294,2143.0
295,2373.0
296,2039.5
297,1980.5
298,2052.5
299,2581.5
300,2282.0
301,2041.0
302,771.5
303,2980.0
304,2000.5
305,4386.5
306,1980.0
307,1328.5
308,1330.5
309,951.5
310,2104.0
311,2143.5
312,2122.5
313,2451.0
314,1796.0
315,1990.0
316,2046.5
317,2644.0
318,4368.0
319,3573.5
320,2770.5
321,2928.5
322,2325.5
323,530.5
324,2702.5
325,2051.5
326,2043.5
327,2274.5
328,3027.5
329,1955.5
330,1067.5
331,2248.0
332,1564.5
333,1731.0
334,2385.5
335,4117.5
336,2102.0
337,3434.5
338,2051.5
339,2171.0
340,5342.5
341,2364.5
342,4851.5
343,2691.5
344,1463.0
345,1877.5
346,4150.0
347,2065.0
348,1053.5
349,1218.5
350,2382.0
351,2031.0
352,1776.5
353,4849.5
354,4540.5
355,2147.5
356,2766.0
357,1949.5
358,1394.0
359,1139.0
360,1623.0
361,1638.0
362,2559.5
363,2318.0
364,1653.0
365,1816.5
366,1581.0
367,1966.0
368,1933.0
369,850.5
370,1343.5
371,2618.0
372,2436.0
373,2157.5
374,1955.5
375,6052.0
376,2168.5
377,2381.5
378,1821.5
379,2112.0
380,1920.0
381,1664.0
382,2015.5
383,2112.5
384,2395.0
385,1964.0
386,2135.5
387,2631.5
388,1953.0
389,1871.0
390,2105.5
391,1961.5
392,2102.0
393,2262.5
394,2226.5
395,1521.0
396,2024.0
397,2471.5
398,2451.0
399,1306.5
400,2299.0
401,2285.0
402,5166.0
403,4094.5
404,2241.5
405,1898.0
406,1738.0
407,1106.0
408,2314.5
409,2181.0
410,3620.5
411,2316.5
412,2492.5
413,2412.5
414,2508.0
415,2958.5
416,1802.5
417,1712.0
418,1374.0
419,2548.0
420,2080.0
421,1938.5
422,2100.5
423,1289.0
424,1134.0
425,2426.0
426,2603.0
427,2068.0
428,1139.0
429,2393.5
430,2697.0
431,1466.5
432,2491.5
433,2052.5
434,2480.5
435,1418.5
436,2189.0
437,4594.0
438,1842.5
439,2085.0
440,2387.0
441,2157.5
442,962.0
443,922.0
444,1858.0
445,2308.0
446,1899.0
447,2429.5
448,2138.5
449,2248.0
450,1997.0
451,2433.0
452,1965.5
453,2632.5
454,2436.5
455,1907.5
456,2898.5
457,1833.5
458,3327.5
459,4145.5
460,608.0
461,1408.0
462,2278.5
463,2423.0
464,1352.0
465,2347.0
466,1138.5
467,2384.5
468,4380.5
469,1970.0
470,2220.5
471,2310.5
472,2632.0
473,1244.5
474,1711.0
475,1573.5
476,1947.0
477,4742.5
478,2357.0
479,1439.0
480,2444.0
481,1944.0
482,2334.5
483,1898.0
484,1988.0
485,1694.0
486,2023.0
487,2783.5
488,2133.0
489,1912.0
490,1924.0
491,2192.0
492,3763.5
493,2476.5
494,1242.0
495,2126.0
496,1968.0
497,3930.5
498,2006.0
499,2389.0
500,2466.0
501,1065.5
502,4455.0
503,2302.5
504,2201.5
505,1742.0
506,2443.5
507,2376.0
508,2335.0
509,1765.5
510,2544.5
511,1093.0
512,926.0
513,2000.0
514,2267.5
515,2263.0
516,2592.0
517,2300.5
518,2213.5
519,4614.0
520,2621.5
521,2073.0
522,2443.5
523,2204.5
524,2348.0
525,3921.5
526,2126.0
527,2105.0
528,2278.5
529,2281.5
530,4656.5
531,2544.5
532,4732.5
533,1295.5
534,2229.5
535,1915.0
536,1577.0
537,2307.5
538,3499.5
539,2422.0
540,2091.5
541,1166.5
542,2130.5
543,2681.5
544,2086.0
545,1794.5
546,2132.0
547,4450.5
548,2057.0
549,2549.0
550,6122.0
551,2336.0
552,2439.0
553,2623.5
554,2640.5
555,1819.5
556,3058.0
557,1116.5
558,1327.5
559,2536.5
560,1611.0
561,2622.0
562,2218.5
563,4595.0
564,1931.5
565,2698.0
566,2063.0
567,2398.5
568,1404.5
569,2477.0
570,1309.5
571,2431.5
572,2040.5
573,2295.0
574,4179.0
575,1486.0
576,1400.0
577,1927.0
578,2289.0
579,2248.0
580,2183.0
581,2130.5
582,1670.0
