,area
408,2047.0
409,1829.0
410,1225.5
411,1125.0
412,1476.5
413,1359.5
414,1720.5
415,1000.5
416,1849.5
417,1720.5
418,1667.0
419,1386.0
420,1249.0
421,1602.0
422,1313.0
423,1660.0
424,937.5
425,1546.0
426,1024.0
427,793.0
428,940.5
429,1298.5
430,2018.0
431,1468.0
432,1653.0
433,1593.0
434,1393.0
435,987.0
436,1324.5
437,1028.5
438,737.5
439,1724.5
440,1198.0
441,1329.5
442,861.5
443,2398.5
444,2177.5
445,1768.0
446,1927.0
447,1868.5
448,1641.5
449,1911.0
450,1482.5
451,1631.5
452,1277.0
453,3750.0
454,1473.5
455,1228.5
456,1304.0
457,1863.0
458,968.5
459,818.0
460,1762.5
461,1834.0
462,1421.0
463,2080.0
464,2119.0
465,1724.0
466,2144.0
467,1074.0
468,2585.5
469,1289.0
470,2263.5
471,2011.5
472,2136.0
473,1487.5
474,1392.0
475,996.5
476,1602.0
477,1083.5
478,1190.5
479,1947.0
480,679.5
481,878.0
482,1752.5
483,1106.0
484,1330.0
485,2448.0
486,2134.5
487,1372.0
488,1517.5
489,1332.0
490,2430.5
491,1548.0
492,833.0
493,1396.0
494,1132.0
495,2007.5
496,1821.5
497,1857.0
498,1799.0
499,1113.5
500,2140.5
501,1970.5
502,1718.0
503,1123.5
504,1149.5
505,949.5
506,1399.0
507,1037.5
508,1565.5
509,2095.5
510,1213.0
511,1431.0
512,2573.0
513,1121.0
514,913.0
515,2062.5
516,1452.5
517,925.0
518,1167.0
519,1240.0
520,944.0
521,1732.5
522,1036.5
523,1787.5
524,1527.0
525,1819.5
526,1080.5
527,1211.5
528,1158.5
529,1100.5
530,1765.5
531,1424.5
532,1540.5
533,2518.5
534,1904.0
535,3050.5
536,792.5
537,1778.5
538,999.5
539,906.0
540,1454.0
541,1509.5
542,1727.0
543,1818.5
544,2141.5
545,1172.0
546,3440.5
547,2230.5
548,1743.0
549,1334.0
550,935.5
551,2327.0
552,1474.0
553,2366.5
554,1598.0
555,1597.5
556,1531.0
557,1852.0
558,2025.5
